Season Start,Player Name,PTS,PER,TOV,WS,VORP
2009,Francisco Garcia,12.676923076923076,14.1,1.7230769230769232,2.4,0.9
2010,Francisco Garcia,8.08,12.4,0.84,1.0,0.1
2011,Francisco Garcia,9.655172413793103,13.5,0.7758620689655172,3.0,0.9
2013,Francisco Garcia,5.5344827586206895,11.0,0.5517241379310345,1.3,0.4
2013,Francisco Garcia,5.15,10.5,0.5,0.6,0.2
2013,Francisco Garcia,6.388888888888889,12.2,0.6666666666666666,0.7,0.2
2014,Francisco Garcia,5.727272727272728,9.3,0.5454545454545454,1.8,0.5
2016,Frank Kaminsky,7.481481481481482,12.5,0.7160493827160493,3.3,0.3
2017,Frank Kaminsky,11.653333333333334,13.0,1.0133333333333334,2.3,0.2
2003,Frank Williams,1.3333333333333333,6.4,0.8095238095238095,-0.1,-0.2
2001,Fred Hoiberg,9.094594594594597,15.3,1.0,5.9,1.7
2002,Fred Hoiberg,4.367088607594937,12.2,0.4050632911392405,2.7,0.3
2003,Fred Hoiberg,2.2857142857142856,10.2,0.3968253968253968,1.3,0.1
2004,Fred Hoiberg,6.708860759493671,13.6,0.5569620253164557,6.1,1.8
2005,Fred Hoiberg,5.75,16.7,0.2631578947368421,5.2,1.7
2003,Fred Jones,1.2105263157894737,5.5,0.3157894736842105,0.0,0.0
2004,Fred Jones,4.901234567901234,11.8,0.9012345679012346,4.0,0.7
2005,Fred Jones,10.558441558441558,13.3,1.4805194805194806,4.8,1.4
2006,Fred Jones,9.573529411764708,11.0,1.5735294117647058,2.6,0.4
2007,Fred Jones,6.53968253968254,10.0,1.0634920634920637,1.2,0.0
2007,Fred Jones,7.615384615384615,9.9,1.2820512820512822,0.8,0.1
2007,Fred Jones,4.791666666666667,10.3,0.7083333333333334,0.4,0.0
2008,Fred Jones,7.6,10.9,1.1142857142857143,2.2,0.4
2017,Fred VanVleet,2.891891891891892,10.5,0.4054054054054054,0.3,-0.1
2015,Furkan Aldemir,2.268292682926829,12.0,0.4146341463414634,1.4,0.2
2008,Gabe Pruitt,2.1333333333333333,8.3,0.3333333333333333,0.1,-0.1
2014,Gal Mekel,2.3548387096774195,5.4,1.0,-0.4,-0.5
2010,Garrett Temple,5.037037037037037,10.5,1.0,0.4,-0.1
2010,Garrett Temple,5.0,8.6,1.5555555555555556,0.0,-0.1
2010,Garrett Temple,2.2,15.4,0.4,0.0,0.0
2010,Garrett Temple,6.153846153846154,11.1,0.8461538461538461,0.3,0.0
2013,Garrett Temple,5.137254901960785,8.8,1.196078431372549,1.2,0.2
2014,Garrett Temple,1.84,7.8,0.56,0.3,-0.3
2015,Garrett Temple,3.923076923076923,10.9,0.6538461538461539,1.5,0.5
2016,Garrett Temple,7.275,9.3,0.8,2.7,0.5
2017,Garrett Temple,7.784615384615384,11.2,1.2,2.2,1.0
2011,Gary Forbes,5.174603174603175,11.7,0.7301587301587301,0.9,-0.2
2015,Gary Harris,3.418181818181818,4.9,0.6909090909090909,-0.7,-0.4
2016,Gary Harris,12.263157894736842,12.7,1.2894736842105263,4.0,1.3
2017,Gary Harris,14.929824561403509,16.5,1.3333333333333333,4.6,1.6
2011,Gary Neal,9.7875,13.1,0.975,3.5,0.4
2012,Gary Neal,9.946428571428571,14.2,1.0714285714285714,2.5,0.5
2013,Gary Neal,9.485294117647058,11.5,1.0147058823529411,1.9,-0.2
2014,Gary Neal,10.538461538461538,12.5,1.2307692307692308,1.0,-0.7
2014,Gary Neal,10.033333333333331,11.2,1.3,-0.2,-0.7
2014,Gary Neal,11.227272727272728,14.0,1.1363636363636365,1.1,0.0
2015,Gary Neal,10.055555555555555,11.1,1.2037037037037035,0.6,-0.7
2015,Gary Neal,9.604651162790695,9.9,1.2790697674418603,0.1,-0.6
2015,Gary Neal,11.818181818181818,15.1,0.9090909090909092,0.4,-0.1
2016,Gary Neal,9.75,13.5,0.725,1.4,-0.2
2001,Gary Payton*,23.075949367088608,22.1,2.6455696202531644,10.8,5.1
2002,Gary Payton*,22.134146341463413,22.9,2.548780487804878,12.6,5.5
2003,Gary Payton*,20.425,21.1,2.3375,9.1,4.2
2003,Gary Payton*,20.846153846153847,21.4,2.519230769230769,6.2,3.4
2003,Gary Payton*,19.642857142857142,20.5,2.0,2.9,0.8
2004,Gary Payton*,14.621951219512194,17.3,1.8414634146341464,8.1,2.9
2005,Gary Payton*,11.337662337662335,15.1,1.922077922077922,5.4,1.1
2001,Gary Trent,4.03030303030303,13.8,0.6666666666666666,0.4,-0.2
2002,Gary Trent,7.46875,15.4,0.90625,3.0,0.3
2003,Gary Trent,5.95,15.9,0.7375,3.3,0.6
2009,George Hill,5.688311688311688,11.6,0.961038961038961,2.1,0.1
2010,George Hill,12.35897435897436,14.7,1.294871794871795,6.7,2.0
2011,George Hill,11.63157894736842,14.6,1.3026315789473684,6.1,1.7
2012,George Hill,9.62,15.7,1.04,4.0,1.4
2013,George Hill,14.157894736842104,16.6,1.5263157894736843,9.7,3.4
2014,George Hill,10.276315789473683,13.4,1.2105263157894737,7.8,2.7
2015,George Hill,16.093023255813954,21.5,1.6046511627906976,5.4,2.4
2016,George Hill,12.08108108108108,13.2,1.364864864864865,6.2,2.2
2017,George Hill,16.918367346938776,19.3,1.7346938775510203,5.9,2.2
2001,George Lynch,8.365853658536585,12.4,1.329268292682927,6.5,2.9
2002,George Lynch,3.8222222222222224,9.0,0.9111111111111112,0.7,0.1
2003,George Lynch,4.481481481481482,12.9,0.6419753086419753,3.5,1.1
2004,George Lynch,4.807692307692308,9.7,0.8205128205128205,2.5,0.3
2005,George Lynch,3.727272727272727,7.9,1.2954545454545454,0.0,-0.1
2001,George McCloud,9.592105263157896,12.9,1.5394736842105263,2.6,0.4
2002,George McCloud,8.753623188405797,9.8,2.0869565217391304,0.1,-0.1
2017,Georges Niang,0.9130434782608696,0.1,0.217391304347826,-0.3,-0.2
2017,Georgios Papagiannis,5.636363636363637,12.7,1.0909090909090908,0.4,-0.1
2008,Gerald Green,5.1,8.7,1.0666666666666669,-0.4,-0.4
2008,Gerald Green,5.068965517241379,7.9,1.103448275862069,-0.4,-0.5
2012,Gerald Green,12.903225806451612,15.8,1.7741935483870968,1.2,0.1
2013,Gerald Green,7.016666666666667,9.9,0.8833333333333333,1.3,-0.4
2014,Gerald Green,15.792682926829269,16.5,1.7682926829268293,6.1,1.8
2015,Gerald Green,11.945945945945946,15.4,1.4054054054054057,1.9,-0.2
2016,Gerald Green,8.927536231884059,10.1,0.6666666666666666,1.7,-0.4
2015,Gerald Henderson,12.1125,13.2,1.375,3.6,0.3
2016,Gerald Henderson,8.666666666666666,12.9,0.9444444444444444,2.0,-0.5
2017,Gerald Henderson,9.194444444444445,10.8,0.8611111111111112,2.1,-0.5
2002,Gerald Wallace,3.203703703703704,13.3,0.4074074074074074,0.6,-0.1
2003,Gerald Wallace,4.680851063829787,12.5,0.9361702127659576,0.9,-0.2
2010,Gerald Wallace,18.23684210526316,18.3,2.3421052631578947,11.5,4.3
2011,Gerald Wallace,15.67605633802817,16.2,2.140845070422535,6.2,2.5
2011,Gerald Wallace,15.604166666666666,15.0,2.083333333333333,3.6,1.3
2011,Gerald Wallace,15.826086956521738,18.9,2.260869565217391,2.6,1.2
2012,Gerald Wallace,13.79310344827586,15.9,1.913793103448276,4.8,2.1
2012,Gerald Wallace,13.261904761904765,15.5,2.0,3.5,1.6
2012,Gerald Wallace,15.1875,17.2,1.6875,1.4,0.5
2013,Gerald Wallace,7.695652173913044,11.6,1.5942028985507246,3.1,2.0
2014,Gerald Wallace,5.137931034482759,10.0,1.6724137931034482,1.3,0.6
2015,Gerald Wallace,1.09375,6.2,0.5625,0.1,-0.1
2014,Giannis Antetokounmpo,6.818181818181818,10.8,1.5844155844155845,1.2,0.1
2015,Giannis Antetokounmpo,12.716049382716047,14.8,2.135802469135802,6.2,1.6
2016,Giannis Antetokounmpo,16.875,18.8,2.6,7.1,3.2
2017,Giannis Antetokounmpo,22.9,26.1,2.925,12.4,6.9
2002,Gilbert Arenas,10.872340425531917,17.0,2.0638297872340425,2.7,0.9
2003,Gilbert Arenas,18.25609756097561,18.6,3.5365853658536586,6.5,3.1
2004,Gilbert Arenas,19.6,16.0,4.109090909090909,2.6,1.6
2005,Gilbert Arenas,25.475,21.3,3.025,11.5,4.9
2006,Gilbert Arenas,29.325,23.8,3.7125,13.6,6.4
2007,Gilbert Arenas,28.445945945945947,24.0,3.189189189189189,10.8,5.2
2008,Gilbert Arenas,19.384615384615383,18.2,3.769230769230769,0.6,0.3
2009,Gilbert Arenas,13.0,18.9,0.5,0.2,0.0
2010,Gilbert Arenas,22.5625,18.7,3.65625,1.8,1.3
2011,Gilbert Arenas,10.785714285714286,10.8,2.5285714285714285,0.5,0.2
2011,Gilbert Arenas,17.285714285714285,14.0,3.380952380952381,0.4,0.3
2011,Gilbert Arenas,8.0,8.6,2.163265306122449,0.2,0.0
2012,Gilbert Arenas,4.235294117647059,9.9,0.7058823529411765,0.4,0.1
2009,Glen Davis,6.973684210526316,10.7,0.9342105263157896,3.7,0.4
2010,Glen Davis,6.296296296296297,11.5,0.9814814814814816,1.6,-0.2
2011,Glen Davis,11.73076923076923,12.8,1.0897435897435896,4.9,0.3
2012,Glen Davis,9.278688524590164,13.2,1.2295081967213115,1.7,-0.8
2013,Glen Davis,15.058823529411764,15.0,1.8823529411764703,0.8,-0.3
2014,Glen Davis,9.426470588235292,13.1,1.1176470588235294,2.0,-0.2
2014,Glen Davis,12.11111111111111,13.7,1.3111111111111111,1.5,-0.1
2014,Glen Davis,4.173913043478261,10.3,0.7391304347826086,0.5,-0.1
2001,Glen Rice,11.986666666666666,13.7,1.28,5.7,1.1
2003,Glen Rice,8.96774193548387,11.9,0.8870967741935484,3.3,0.4
2014,Glen Rice,2.909090909090909,6.6,0.8181818181818182,-0.1,-0.1
2001,Glenn Robinson,22.026315789473685,20.1,2.881578947368421,6.7,1.9
2002,Glenn Robinson,20.696969696969692,19.1,2.636363636363636,4.7,1.0
2004,Glenn Robinson,16.61904761904762,15.0,2.523809523809524,1.6,-0.2
2015,Glenn Robinson,2.085714285714286,8.5,0.3142857142857143,0.1,-0.3
2015,Glenn Robinson,1.16,8.2,0.12,0.0,-0.1
2015,Glenn Robinson,4.4,8.6,0.8,0.0,-0.1
2016,Glenn Robinson,3.8,11.4,0.4,0.8,-0.1
2017,Glenn Robinson,6.072463768115942,11.5,0.5362318840579711,2.5,0.2
2009,Goran Dragic,4.472727272727273,9.8,1.3272727272727274,0.1,-0.2
2010,Goran Dragic,7.9375,14.8,1.575,2.8,0.9
2011,Goran Dragic,7.4714285714285715,13.2,1.6714285714285717,1.0,0.2
2011,Goran Dragic,7.354166666666667,11.2,2.0,-0.2,-0.2
2011,Goran Dragic,7.727272727272727,17.7,0.9545454545454546,1.2,0.4
2012,Goran Dragic,11.742424242424242,18.0,2.378787878787879,5.1,1.8
2013,Goran Dragic,14.727272727272728,17.5,2.7532467532467533,5.7,2.2
2014,Goran Dragic,20.289473684210527,21.4,2.8026315789473686,10.3,4.0
2015,Goran Dragic,16.346153846153847,17.4,2.217948717948718,6.8,2.1
2015,Goran Dragic,16.21153846153846,16.7,2.1923076923076925,4.0,1.2
2015,Goran Dragic,16.615384615384617,18.8,2.269230769230769,2.8,0.9
2016,Goran Dragic,14.13888888888889,15.5,2.5694444444444446,4.7,1.6
2017,Goran Dragic,20.315068493150687,19.7,2.904109589041096,7.5,2.9
2003,Gordan Giricek,12.302631578947368,12.1,1.9078947368421053,1.6,-0.6
2003,Gordan Giricek,11.183673469387756,10.8,1.9183673469387756,0.0,-0.8
2003,Gordan Giricek,14.333333333333334,13.6,1.8888888888888888,1.7,0.3
2004,Gordan Giricek,11.32876712328767,13.2,1.4109589041095891,2.4,-0.2
2004,Gordan Giricek,10.1875,11.9,1.3125,1.2,-0.1
2004,Gordan Giricek,13.52,16.4,1.6,1.2,-0.1
2005,Gordan Giricek,8.82716049382716,12.9,1.1111111111111112,1.8,-0.3
2011,Gordon Hayward,5.388888888888889,10.7,0.9722222222222222,1.2,-0.2
2012,Gordon Hayward,11.848484848484848,15.5,1.6515151515151516,4.9,2.0
2013,Gordon Hayward,14.125,16.8,1.6666666666666667,5.4,1.7
2014,Gordon Hayward,16.207792207792206,16.2,2.7532467532467533,3.6,2.1
2015,Gordon Hayward,19.25,20.2,2.710526315789474,8.7,3.6
2016,Gordon Hayward,19.725,18.3,2.525,8.9,3.3
2017,Gordon Hayward,21.931506849315067,22.2,1.917808219178082,10.4,4.0
2014,Gorgui Dieng,4.766666666666667,16.5,0.9,2.2,0.5
2015,Gorgui Dieng,9.726027397260276,17.2,1.726027397260274,4.9,2.5
2016,Gorgui Dieng,10.085365853658535,17.1,1.7073170731707317,5.9,2.5
2017,Gorgui Dieng,9.951219512195122,14.2,1.304878048780488,5.7,2.5
2001,Grant Hill,13.75,18.1,2.75,0.3,0.1
2002,Grant Hill,16.785714285714285,16.7,2.642857142857143,1.2,0.2
2003,Grant Hill,14.517241379310343,20.8,2.896551724137931,2.5,0.8
2005,Grant Hill,19.65671641791045,20.0,2.4029850746268657,6.6,2.1
2006,Grant Hill,15.142857142857142,19.0,1.6666666666666667,1.7,0.3
2007,Grant Hill,14.36923076923077,16.3,2.2153846153846155,5.1,1.1
2008,Grant Hill,13.128571428571428,15.7,1.3714285714285714,5.9,2.2
2009,Grant Hill,12.01219512195122,15.2,1.5365853658536586,5.3,1.8
2011,Grant Hill,13.2,14.7,1.675,4.4,1.5
2012,Grant Hill,10.183673469387756,12.3,1.326530612244898,1.6,0.5
2015,Grant Jerrett,2.0,1.5,0.375,-0.1,-0.1
2015,Grant Jerrett,3.0,13.6,0.3333333333333333,0.1,0.0
2001,Grant Long,6.0,11.4,0.9393939393939394,2.4,0.5
2001,Greg Anthony,4.862068965517241,12.0,0.7413793103448276,1.6,0.3
2002,Greg Anthony,7.9,12.6,1.5666666666666669,1.1,-0.3
2002,Greg Anthony,8.38888888888889,14.2,1.6111111111111112,1.2,0.0
2002,Greg Anthony,7.166666666666667,10.0,1.5,0.0,-0.3
2001,Greg Buckner,6.1891891891891895,12.1,0.7297297297297297,2.0,0.6
2004,Greg Buckner,3.0943396226415096,7.4,0.6415094339622641,0.3,-0.3
2005,Greg Buckner,6.171428571428572,13.7,0.7,4.8,1.8
2006,Greg Buckner,6.726027397260274,11.4,0.7123287671232876,3.8,1.6
2007,Greg Buckner,4.0131578947368425,7.8,0.5263157894736842,2.2,0.5
2008,Greg Buckner,4.0,7.2,0.935483870967742,0.1,-0.2
2009,Greg Buckner,2.4603174603174605,6.3,0.6031746031746031,0.3,-0.3
2001,Greg Foster,2.0161290322580645,9.5,0.4032258064516129,0.4,-0.3
2002,Greg Foster,1.1666666666666667,4.8,0.0,0.0,-0.1
2011,Greg Monroe,9.3875,18.0,1.0125,6.6,2.5
2013,Greg Monroe,16.02469135802469,19.5,2.888888888888889,5.9,3.0
2014,Greg Monroe,15.231707317073171,18.1,2.024390243902439,5.9,1.6
2016,Greg Monroe,15.316455696202532,21.8,1.6329113924050631,7.5,2.1
2017,Greg Monroe,11.74074074074074,21.1,1.728395061728395,5.6,1.9
2001,Greg Ostertag,4.481481481481482,13.3,0.7777777777777778,3.8,1.1
2004,Greg Ostertag,6.782051282051282,14.3,1.2692307692307692,5.0,2.4
2005,Greg Ostertag,1.5535714285714286,10.0,0.4285714285714285,0.7,0.0
2013,Greg Smith,6.014285714285714,16.1,0.5857142857142857,4.0,0.4
2014,Greg Stiemsma,2.890909090909091,9.7,0.8,1.5,0.7
2011,Greivis Vasquez,3.557142857142857,9.4,1.0,0.5,-0.6
2012,Greivis Vasquez,8.924242424242424,14.2,2.242424242424242,2.3,0.2
2013,Greivis Vasquez,13.884615384615383,16.3,3.1666666666666665,3.8,1.4
2014,Greivis Vasquez,9.59493670886076,14.1,1.620253164556962,3.6,0.3
2014,Greivis Vasquez,9.77777777777778,14.1,1.5,0.9,-0.1
2014,Greivis Vasquez,9.540983606557376,14.2,1.6557377049180328,2.6,0.4
2015,Greivis Vasquez,9.451219512195122,12.6,1.451219512195122,2.8,0.4
2016,Greivis Vasquez,5.652173913043479,7.4,1.7391304347826086,-0.3,-0.6
2012,Gustavo Ayon,5.907407407407407,16.7,0.8518518518518519,3.2,1.5
2001,Hakeem Olajuwon*,11.879310344827584,20.7,1.396551724137931,5.0,1.6
2002,Hakeem Olajuwon*,7.131147540983607,14.4,1.6065573770491803,2.1,0.7
2007,Hakim Warrick,12.74390243902439,15.9,1.9634146341463412,3.7,-0.4
2008,Hakim Warrick,11.36,16.2,1.1333333333333333,3.3,-0.5
2009,Hakim Warrick,11.597560975609756,16.9,1.195121951219512,4.7,-0.2
2011,Hakim Warrick,8.3625,16.5,0.9875,3.4,0.0
2012,Hakim Warrick,6.428571428571429,13.1,1.0285714285714285,0.5,-0.3
2010,Hamed Haddadi,1.7222222222222223,7.2,0.5555555555555556,0.0,-0.2
2011,Hamed Haddadi,2.419354838709677,19.7,0.3548387096774194,0.6,0.0
2012,Hamed Haddadi,2.0,16.3,0.6,0.6,0.1
2001,Hanno Mottola,4.36986301369863,7.5,0.9178082191780822,0.4,-1.1
2013,Harrison Barnes,9.234567901234568,11.0,1.2469135802469136,2.8,-0.2
2014,Harrison Barnes,9.461538461538462,9.8,1.0769230769230769,3.2,0.3
2015,Harrison Barnes,10.085365853658535,13.4,0.8658536585365854,6.7,1.8
2016,Harrison Barnes,11.727272727272728,12.3,0.8636363636363636,4.9,0.9
2017,Harrison Barnes,19.21518987341772,16.3,1.2911392405063291,4.6,0.1
2001,Hedo Turkoglu,5.283783783783784,11.7,0.7432432432432432,2.8,0.4
2002,Hedo Turkoglu,10.125,14.2,1.0125,5.2,1.1
2003,Hedo Turkoglu,6.6716417910447765,12.0,0.746268656716418,2.6,-0.1
2004,Hedo Turkoglu,9.2375,14.1,1.175,6.7,2.2
2005,Hedo Turkoglu,13.985074626865671,16.0,1.7761194029850746,3.4,0.5
2006,Hedo Turkoglu,14.935897435897436,16.7,1.6666666666666667,7.6,2.8
2007,Hedo Turkoglu,13.287671232876711,14.2,1.9589041095890407,4.9,1.8
2008,Hedo Turkoglu,19.536585365853657,17.8,3.0,9.0,4.1
2009,Hedo Turkoglu,16.805194805194805,14.8,2.6493506493506493,7.3,2.9
2010,Hedo Turkoglu,11.283783783783784,13.3,1.6891891891891893,3.4,1.7
2011,Hedo Turkoglu,10.82716049382716,13.4,1.6296296296296295,6.8,3.0
2011,Hedo Turkoglu,9.48,13.1,1.24,1.2,0.6
2011,Hedo Turkoglu,11.428571428571429,13.6,1.8035714285714288,5.6,2.4
2012,Hedo Turkoglu,10.867924528301886,11.7,2.679245283018868,2.1,0.9
2013,Hedo Turkoglu,2.909090909090909,3.4,1.0909090909090908,-0.5,-0.3
2014,Hedo Turkoglu,3.026315789473684,11.3,0.4210526315789473,0.8,0.2
2017,Henry Ellenson,3.1578947368421053,7.5,0.7368421052631579,-0.2,-0.2
2014,Henry Sims,7.608695652173913,16.1,0.8913043478260869,2.1,0.2
2014,Henry Sims,11.76923076923077,17.4,1.2692307692307692,1.9,0.3
2015,Henry Sims,8.027397260273972,14.5,1.356164383561644,2.1,-0.5
2009,Hilton Armstrong,4.828571428571428,10.7,1.1428571428571428,1.5,-0.1
2010,Hilton Armstrong,2.1515151515151514,6.9,0.6666666666666666,-0.1,-0.2
2010,Hilton Armstrong,1.1111111111111112,1.1,0.5555555555555556,-0.2,0.0
2014,Hollis Thompson,5.987012987012987,9.5,0.7792207792207793,2.0,-0.4
2015,Hollis Thompson,8.816901408450704,10.9,0.9295774647887324,2.6,0.0
2016,Hollis Thompson,9.844155844155845,9.2,0.987012987012987,1.2,-0.6
2001,Horace Grant,8.532467532467532,14.3,0.6233766233766234,6.5,1.8
2001,Howard Eisley,9.03658536585366,11.7,1.2439024390243902,4.4,1.4
2002,Howard Eisley,4.384615384615385,8.5,1.358974358974359,-0.3,-0.5
2003,Howard Eisley,9.073170731707316,14.1,1.8170731707317076,4.5,1.0
2004,Howard Eisley,6.865671641791045,12.4,1.462686567164179,1.7,-0.3
2004,Howard Eisley,6.666666666666667,13.5,1.5151515151515151,1.5,0.1
2004,Howard Eisley,7.0588235294117645,11.2,1.411764705882353,0.2,-0.4
2005,Howard Eisley,5.608108108108108,9.3,1.5,0.0,-1.2
2006,Howard Eisley,3.15625,9.2,0.65625,0.3,-0.3
2006,Howard Eisley,4.842105263157895,10.0,0.9473684210526316,0.2,-0.2
2001,Hubert Davis,7.9393939393939394,10.0,1.2272727272727273,2.2,0.2
2001,Hubert Davis,7.274509803921568,9.1,1.0980392156862746,1.5,0.2
2001,Hubert Davis,10.2,12.8,1.6666666666666667,0.7,0.0
2002,Hubert Davis,7.15686274509804,10.7,0.8627450980392157,1.7,0.0
2003,Hubert Davis,1.837209302325581,8.8,0.2558139534883721,0.5,-0.1
2014,Ian Clark,2.9565217391304346,9.2,0.6086956521739131,-0.1,-0.1
2015,Ian Clark,1.9,8.8,0.3,0.2,0.0
2015,Ian Clark,1.9130434782608696,8.3,0.3043478260869565,0.1,-0.1
2015,Ian Clark,1.8571428571428568,11.6,0.2857142857142857,0.1,0.0
2016,Ian Clark,3.575757575757576,11.5,0.6515151515151515,0.9,-0.2
2017,Ian Clark,6.8441558441558445,13.1,0.7142857142857143,2.3,0.0
2012,Ian Mahinmi,5.80327868852459,13.5,0.819672131147541,3.4,0.2
2013,Ian Mahinmi,5.025,10.6,1.15,2.3,-0.2
2014,Ian Mahinmi,3.5324675324675323,10.2,0.7532467532467533,3.3,0.7
2009,Ike Diogu,4.103448275862069,20.3,0.4137931034482758,0.7,-0.2
2009,Ike Diogu,9.2,24.9,0.6,0.6,-0.1
2012,Iman Shumpert,9.542372881355933,10.8,1.88135593220339,2.4,0.9
2013,Iman Shumpert,6.777777777777778,11.7,0.8222222222222222,1.9,0.7
2014,Iman Shumpert,6.6891891891891895,9.6,1.0675675675675675,2.0,0.9
2015,Iman Shumpert,8.0,11.4,1.467741935483871,1.5,0.6
2015,Iman Shumpert,9.333333333333334,11.9,1.75,0.3,0.0
2015,Iman Shumpert,7.157894736842105,11.1,1.2894736842105263,1.2,0.6
2016,Iman Shumpert,5.75925925925926,8.4,1.0555555555555556,1.7,0.6
2017,Iman Shumpert,7.4605263157894735,9.0,1.0263157894736843,2.0,0.3
2006,Ime Udoka,2.75,6.1,0.25,0.0,-0.1
2007,Ime Udoka,8.386666666666667,12.1,0.9733333333333334,3.9,2.0
2008,Ime Udoka,5.794520547945205,11.5,0.7945205479452054,2.8,0.7
2009,Ime Udoka,4.313432835820896,9.5,0.5671641791044776,1.3,0.0
2010,Ime Udoka,3.6231884057971016,9.6,0.6086956521739131,0.8,-0.2
2002,Ira Newble,8.047619047619047,11.5,1.1666666666666667,2.3,0.6
2003,Ira Newble,7.726027397260274,11.7,0.9452054794520548,3.3,0.5
2004,Ira Newble,3.96875,6.7,0.84375,0.1,-0.6
2005,Ira Newble,5.918918918918919,8.6,0.8243243243243243,1.9,-0.1
2006,Ira Newble,1.3333333333333333,4.0,0.3333333333333333,0.1,-0.2
2007,Ira Newble,3.066666666666667,14.9,0.2,0.5,0.0
2001,Isaac Austin,4.346153846153846,8.3,1.0384615384615383,-0.5,-0.7
2014,Isaiah Canaan,4.590909090909091,9.5,0.9545454545454546,0.2,-0.1
2015,Isaiah Canaan,9.191489361702128,12.4,1.319148936170213,1.4,-0.1
2015,Isaiah Canaan,6.16,11.8,0.92,0.6,0.0
2015,Isaiah Canaan,12.636363636363637,12.8,1.7727272727272727,0.8,0.0
2016,Isaiah Canaan,10.987012987012989,11.1,1.181818181818182,1.4,-0.4
2017,Isaiah Canaan,4.641025641025641,8.1,0.5128205128205128,0.5,-0.2
2001,Isaiah Rider,7.567164179104478,11.8,1.462686567164179,0.8,-0.7
2017,Isaiah Taylor,0.75,0.3,0.0,0.0,-0.1
2012,Isaiah Thomas,11.523076923076925,17.6,1.6153846153846154,4.3,1.1
2013,Isaiah Thomas,13.924050632911392,17.5,1.7721518987341771,5.0,1.0
2014,Isaiah Thomas,20.34722222222222,20.5,2.958333333333333,7.7,3.1
2015,Isaiah Thomas,16.432835820895523,20.6,2.1343283582089554,6.1,1.6
2015,Isaiah Thomas,15.23913043478261,19.7,1.934782608695652,4.0,1.0
2015,Isaiah Thomas,19.047619047619047,22.3,2.571428571428572,2.1,0.6
2016,Isaiah Thomas,22.23170731707317,21.5,2.682926829268293,9.7,3.3
2017,Isaiah Thomas,28.93421052631579,26.5,2.763157894736842,12.6,4.8
2017,Isaiah Whitehead,7.438356164383562,7.5,1.9452054794520548,-0.8,-1.2
2014,Ish Smith,3.7285714285714286,11.7,0.9285714285714286,1.0,-0.1
2015,Ish Smith,6.1454545454545455,12.3,1.4181818181818182,-0.1,-0.4
2015,Ish Smith,1.2333333333333334,9.0,0.3,0.0,-0.1
2015,Ish Smith,12.04,13.0,2.76,-0.1,-0.3
2016,Ish Smith,12.623376623376624,14.9,2.272727272727273,1.3,0.1
2016,Ish Smith,8.851851851851851,16.3,1.6666666666666667,0.9,0.1
2016,Ish Smith,14.66,14.4,2.6,0.4,0.0
2017,Ish Smith,9.358024691358024,14.7,1.382716049382716,3.1,0.6
2012,Ivan Johnson,6.357142857142857,14.3,1.2321428571428572,2.2,0.0
2017,Ivica Zubac,7.473684210526316,17.0,0.7894736842105263,1.1,-0.1
2015,J.J. Barea,7.532467532467533,15.1,0.9090909090909092,2.7,0.2
2016,J.J. Barea,10.91891891891892,15.4,1.527027027027027,2.8,0.3
2017,J.J. Barea,10.885714285714286,17.2,1.8,1.3,0.3
2010,J.J. Hickson,8.506172839506172,15.2,1.1358024691358024,4.3,-0.2
2011,J.J. Hickson,13.8125,15.6,2.1625,1.5,-1.3
2012,J.J. Hickson,8.37037037037037,14.9,1.2962962962962965,1.7,-0.1
2012,J.J. Hickson,4.714285714285714,9.9,1.1142857142857143,-0.1,-0.5
2012,J.J. Hickson,15.105263157894736,20.2,1.631578947368421,1.8,0.4
2013,J.J. Hickson,12.725,19.7,1.8125,6.9,1.0
2014,J.J. Hickson,11.797101449275363,16.2,1.855072463768116,3.3,0.6
2015,J.J. Hickson,7.561643835616438,14.3,1.3150684931506849,1.8,-0.3
2007,J.J. Redick,6.0,13.0,0.5,1.7,0.1
2008,J.J. Redick,4.117647058823529,12.7,0.4411764705882353,0.5,-0.2
2009,J.J. Redick,5.96875,9.9,0.84375,2.3,0.2
2010,J.J. Redick,9.609756097560975,15.0,0.7682926829268293,6.5,1.5
2011,J.J. Redick,10.05084745762712,12.8,0.8983050847457628,4.5,1.0
2012,J.J. Redick,11.553846153846154,15.1,1.0461538461538462,5.2,1.0
2013,J.J. Redick,14.102564102564102,14.7,1.7692307692307692,4.5,0.6
2013,J.J. Redick,15.12,16.1,2.1,3.2,0.7
2013,J.J. Redick,12.285714285714286,11.9,1.1785714285714286,1.3,-0.1
